Año;mes;NCM;Porg;Pnet(kg);FOB(USD);Flete(USD);Seguro(USD);CIF(USD)
2024;12;39171029;412;525,500;11952,00;780,00;119,52;12851,52
2024;12;39171029;438;10702,090;152927,43;474,70;1534,02;154936,15
2024;12;39172100;203;8022,090;52657,49;2711,49;264,10;55633,08
2024;12;39172100;208;74930,520;178118,38;54167,57;1361,19;233647,14
2024;12;39172100;212;2,580;576,50;6,04;1,74;584,28
2024;12;39172100;221;11303,280;26959,32;1045,09;280,04;28284,45
2024;12;39172100;225;8154,000;29766,00;1350,00;27,38;31143,38
2024;12;39172100;309;57,580;268,60;33,01;3,02;304,63
2024;12;39172100;310;2637,030;15345,16;19425,96;19,42;34790,54
2024;12;39172100;320;0,150;5,84;0,09;0,00;5,93
2024;12;39172100;417;1,000;344,37;4,06;3,48;351,91
2024;12;39172100;429;0,040;5,66;0,09;0,06;5,81
2024;12;39172100;430;0,580;60,09;0,94;0,61;61,64
2024;12;39172100;438;187,790;6954,29;1015,00;76,56;8045,85
2024;12;39172100;451;1,790;186,92;2,91;1,89;191,72
2024;12;39172290;203;234,810;28083,54;199,03;119,46;28402,03
2024;12;39172290;310;10,380;326,00;55,18;3,58;384,76
2024;12;39172290;320;84,190;5665,16;11,41;56,76;5733,33
2024;12;39172290;429;0,900;205,49;2,22;0,62;208,33
2024;12;39172290;438;1248,650;9140,28;135,64;45,80;9321,72
2024;12;39172300;203;13358,410;27022,78;2887,09;125,95;30035,82
2024;12;39172300;204;5140,470;58759,40;3811,47;54,59;62625,46
2024;12;39172300;208;35695,560;179264,61;4634,91;1366,20;185265,72
2024;12;39172300;212;16371,260;123095,54;2749,77;715,61;126560,92
2024;12;39172300;309;61184,670;231705,91;57586,69;181,00;289473,60
2024;12;39172300;310;225,380;4378,29;3528,47;72,68;7979,44
2024;12;39172300;313;1680,000;21357,22;1248,22;163,23;22768,67
2024;12;39172300;315;2530,800;67206,21;6353,87;138,41;73698,49
2024;12;39172300;335;18850,910;231084,00;4620,19;427,27;236131,46
2024;12;39172300;407;0,280;21,59;6,07;0,01;27,67
2024;12;39172300;417;66,410;3673,30;31,20;2,38;3706,88
2024;12;39172300;424;3,640;236,90;2,31;0,19;239,40
2024;12;39172300;438;7,420;303,60;15,39;0,06;319,05
2024;12;39172900;159;121,600;9030,69;2413,59;45,77;11490,05
2024;12;39172900;203;2493,040;42752,20;1544,16;100,24;44396,60
2024;12;39172900;204;529,400;67085,00;1472,00;342,79;68899,79
2024;12;39172900;212;7,190;757,58;43,92;5,12;806,62
2024;12;39172900;218;0,170;5,75;0,15;0,00;5,90
2024;12;39172900;310;1759,300;7139,33;663,58;61,97;7864,88
2024;12;39172900;409;14,090;6677,80;221,62;69,00;6968,42
2024;12;39172900;410;22,000;250,00;13,23;2,63;265,86
2024;12;39172900;412;1,200;189,39;0,25;1,90;191,54
2024;12;39172900;417;635,410;18057,41;14592,33;156,59;32806,33
2024;12;39172900;422;2,410;77,90;1,27;0,09;79,26
2024;12;39172900;424;1,620;35,06;0,28;0,06;35,40
2024;12;39172900;438;512,680;26648,11;22706,66;241,58;49596,35
2024;12;39172900;448;73,500;2835,00;22,31;4,53;2861,84
2024;12;39172900;454;0,450;39,62;4,26;0,17;44,05
2024;12;39173100;203;319,340;5391,75;283,23;6,13;5681,11
2024;12;39173100;212;241,380;12810,24;350,29;105,64;13266,17
2024;12;39173100;218;32,880;6557,02;376,84;69,00;7002,86
2024;12;39173100;310;831,220;8818,07;498,16;58,74;9374,97
2024;12;39173100;313;0,200;15,75;1,86;0,07;17,68
2024;12;39173100;320;33,490;643,03;9,93;2,94;655,90
2024;12;39173100;406;1,040;39,08;5,41;0,44;44,93
2024;12;39173100;417;33,260;708,10;2,69;1,34;712,13
2024;12;39173100;423;382,000;36856,36;1059,78;378,63;38294,77
2024;12;39173100;426;0,870;294,40;5,16;1,62;301,18
2024;12;39173100;430;2,430;2165,68;9,26;10,87;2185,81
2024;12;39173100;438;206,650;6975,82;992,46;78,61;8046,89
2024;12;39173100;454;0,400;35,51;0,79;0,36;36,66
2024;12;39173210;203;761,660;6551,34;2692,40;19,37;9263,11
2024;12;39173210;204;0,280;19,58;1,21;0,21;21,00
2024;12;39173210;208;6532,000;16406,52;4616,14;210,24;21232,90
2024;12;39173210;212;3,780;120,99;0,93;0,96;122,88
2024;12;39173210;310;21,070;124,50;231,55;3,56;359,61
2024;12;39173210;320;338,090;6367,97;862,66;27,89;7258,52
2024;12;39173210;412;0,110;5,30;0,09;0,01;5,40
2024;12;39173210;417;133,540;3265,06;1408,69;32,59;4706,34
2024;12;39173210;438;50,270;2942,01;53,89;24,06;3019,96
2024;12;39173210;451;8,360;179,08;0,65;0,34;180,07
2024;12;39173210;501;0,290;183,48;1,94;0,94;186,36
2024;12;39173229;127;80,880;2127,77;84,03;13,27;2225,07
2024;12;39173229;203;1745,330;15555,89;2846,04;145,83;18547,76
2024;12;39173229;212;620,900;6745,32;320,47;36,41;7102,20
2024;12;39173229;310;472,050;1548,50;162,69;7,01;1718,20
2024;12;39173229;320;2155,180;49662,02;3512,27;451,48;53625,77
2024;12;39173229;335;90,450;1834,66;59,61;18,64;1912,91
2024;12;39173229;406;0,040;25,24;0,27;0,13;25,64
2024;12;39173229;409;80,330;2427,22;26,53;6,86;2460,61
2024;12;39173229;410;0,460;17,94;0,34;0,01;18,29
2024;12;39173229;417;17,180;131,08;0,94;0,58;132,60
2024;12;39173229;424;319,570;2070,95;102,97;4,92;2178,84
2024;12;39173229;426;1,950;61,10;0,67;0,05;61,82
2024;12;39173229;429;0,040;2,10;0,02;0,00;2,12
2024;12;39173229;438;2785,010;42244,84;835,90;98,01;43178,75
2024;12;39173230;127;150,120;3949,46;155,97;24,63;4130,06
2024;12;39173230;212;0,660;36,20;2,56;0,24;39,00
2024;12;39173230;310;29243,570;88003,42;19454,64;965,79;108423,85
2024;12;39173230;320;0,130;103,67;0,72;1,04;105,43
2024;12;39173240;203;753,450;21188,10;106,74;209,67;21504,51
2024;12;39173240;212;527,120;35961,32;1157,59;359,97;37478,88
2024;12;39173240;218;1,880;1629,00;24,52;0,33;1653,85
2024;12;39173240;310;2886,680;17241,95;2156,99;129,74;19528,68
2024;12;39173240;315;26,770;3878,66;315,37;26,34;4220,37
2024;12;39173240;320;46,630;1385,14;92,77;13,86;1491,77
2024;12;39173240;409;0,040;59,32;0,46;0,71;60,49
2024;12;39173240;410;1,120;57,20;4,40;0,75;62,35
2024;12;39173240;415;0,300;48,00;7,16;0,21;55,37
2024;12;39173240;417;207,110;20523,74;226,45;162,33;20912,52
2024;12;39173240;423;1,830;558,73;6,56;4,88;570,17
2024;12;39173240;426;79,460;13974,99;515,30;121,94;14612,23
2024;12;39173240;429;0,380;39,20;1,49;0,03;40,72
2024;12;39173240;430;2,310;206,10;23,42;0,92;230,44
2024;12;39173240;438;9,480;2667,89;316,75;7,78;2992,42
2024;12;39173240;454;2,830;267,76;18,99;1,84;288,59
2024;12;39173290;141;658,930;20220,77;35,95;20,29;20277,01
2024;12;39173290;203;251215,340;1052647,77;52060,91;9596,29;1114304,97
2024;12;39173290;205;106,400;5034,93;838,80;58,74;5932,47
2024;12;39173290;208;44160,500;310364,79;10111,39;2851,64;323327,82
2024;12;39173290;212;35887,060;437944,66;25501,56;3189,67;466635,89
2024;12;39173290;218;1331,450;27854,32;179,62;28,02;28061,96
2024;12;39173290;309;24,490;618,86;146,51;5,27;770,64
2024;12;39173290;310;72888,290;306210,75;54179,65;2927,86;363318,26
2024;12;39173290;313;42,420;572,00;13,88;4,10;589,98
2024;12;39173290;315;379,570;7591,13;165,43;18,10;7774,66
2024;12;39173290;320;2041,970;39224,11;69180,62;285,22;108689,95
2024;12;39173290;335;16201,550;135534,54;8753,66;436,62;144724,82
2024;12;39173290;337;340,170;4433,84;64,72;35,99;4534,55
2024;12;39173290;341;1585,570;10148,44;228,63;103,68;10480,75
2024;12;39173290;405;27,170;271,48;8,07;0,68;280,23
2024;12;39173290;406;15039,760;52147,31;1476,96;535,89;54160,16
2024;12;39173290;409;0,020;30,42;0,24;0,36;31,02
2024;12;39173290;410;7838,170;87744,17;1767,28;189,42;89700,87
2024;12;39173290;411;1663,600;9987,40;932,27;8,74;10928,41
2024;12;39173290;412;39,120;4306,67;230,57;30,71;4567,95
2024;12;39173290;414;34,210;584,12;17,28;1,27;602,67
2024;12;39173290;415;0,140;89,12;0,98;0,90;91,00
2024;12;39173290;417;4303,598;59238,07;1891,80;385,17;61515,04
2024;12;39173290;422;14,670;257,62;6,51;0,29;264,42
2024;12;39173290;423;7,580;2079,96;1,97;20,82;2102,75
2024;12;39173290;424;2405,960;78597,98;890,87;133,84;79622,69
2024;12;39173290;426;363,510;12641,76;170,46;65,08;12877,30
2024;12;39173290;427;876,090;21021,06;96,80;22,20;21140,06
2024;12;39173290;429;190,750;4911,92;554,02;26,81;5492,75
2024;12;39173290;430;0,300;12,10;2,16;0,06;14,32
2024;12;39173290;436;84,610;1223,06;113,15;8,85;1345,06
2024;12;39173290;438;9249,210;145572,06;2623,29;1039,46;149234,81
2024;12;39173290;440;19,110;641,90;9,35;0,71;651,96
2024;12;39173290;444;20434,030;29808,25;11220,00;410,28;41438,53
2024;12;39173290;448;0,770;62,86;5,86;0,25;68,97
2024;12;39173290;451;699,490;43098,42;1819,13;252,65;45170,20
2024;12;39173290;501;0,640;277,89;3,03;0,22;281,14
2024;12;39173300;141;0,980;27,86;9,56;0,16;37,58
2024;12;39173300;203;5337,860;159767,00;41545,45;257,87;201570,32
2024;12;39173300;204;931,390;25901,39;2432,51;283,34;28617,24
2024;12;39173300;212;180,230;10368,37;1159,05;48,96;11576,38
2024;12;39173300;218;1126,780;58571,89;1602,32;478,26;60652,47
2024;12;39173300;309;3,650;36,93;2,91;0,04;39,88
2024;12;39173300;310;29545,160;114561,90;13480,34;764,07;128806,31
2024;12;39173300;315;42,450;685,00;17,08;0,70;702,78
2024;12;39173300;320;21,350;12143,17;106,00;116,72;12365,89
2024;12;39173300;335;13579,210;123483,37;19384,45;441,95;143309,77
2024;12;39173300;337;0,350;11,96;0,60;0,08;12,64
2024;12;39173300;405;2519,990;44921,93;54,63;22,58;44999,14
2024;12;39173300;410;598,120;12347,95;107,11;19,72;12474,78
2024;12;39173300;411;0,010;0,67;0,07;0,01;0,75
2024;12;39173300;412;75,460;6117,08;95,60;18,01;6230,69
2024;12;39173300;414;0,970;395,40;11,28;3,64;410,32
2024;12;39173300;415;0,020;23,32;0,26;0,24;23,82
2024;12;39173300;417;905,860;10815,74;674,54;62,63;11552,91
2024;12;39173300;423;7,570;907,99;103,72;6,75;1018,46
2024;12;39173300;424;411,300;6897,45;32,08;6,47;6936,00
2024;12;39173300;425;4,500;141,64;3,95;1,45;147,04
2024;12;39173300;426;102,710;3233,57;375,02;30,93;3639,52
2024;12;39173300;427;0,900;192,36;0,99;0,19;193,54
2024;12;39173300;429;12,550;3256,76;52,75;17,30;3326,81
2024;12;39173300;430;0,390;168,25;5,05;1,73;175,03
2024;12;39173300;436;567,060;22996,51;2861,54;262,54;26120,59
2024;12;39173300;438;3604,370;77529,57;469,53;214,15;78213,25
2024;12;39173300;446;443,060;3900,02;143,91;8,50;4052,43
2024;12;39173300;448;2473,930;39494,37;1467,51;86,21;41048,09
2024;12;39173300;451;570,910;10287,31;234,77;33,27;10555,35
2024;12;39173300;454;0,370;274,14;3,67;0,31;278,12
2024;12;39173900;141;0,080;5,21;0,04;0,03;5,28
2024;12;39173900;203;28947,540;170261,07;6719,27;1045,93;178026,27
2024;12;39173900;204;12,660;207,44;5,97;0,04;213,45
2024;12;39173900;208;48,000;259,47;24,50;2,84;286,81
2024;12;39173900;212;2294,920;53071,10;4541,32;327,11;57939,53
2024;12;39173900;218;7142,120;83492,96;1082,06;55,61;84630,63
2024;12;39173900;310;164429,850;906601,53;128655,71;2432,90;1037690,14
2024;12;39173900;319;11,410;355,14;55,09;4,93;415,16
2024;12;39173900;320;263,110;4252,30;197,31;44,49;4494,10
2024;12;39173900;335;40,000;715,60;69,37;3,92;788,89
2024;12;39173900;405;15,520;3342,92;69,51;11,44;3423,87
2024;12;39173900;406;7,420;246,02;31,04;2,66;279,72
2024;12;39173900;409;19,520;458,00;4,46;4,63;467,09
2024;12;39173900;410;31,620;6834,98;218,45;54,82;7108,25
2024;12;39173900;412;8338,280;44416,07;2292,66;111,59;46820,32
2024;12;39173900;414;10,560;536,21;23,06;2,85;562,12
2024;12;39173900;415;0,060;33,40;0,37;0,34;34,11
2024;12;39173900;417;2745,680;48938,12;3267,88;212,75;52418,75
2024;12;39173900;422;0,560;517,00;90,28;6,07;613,35
2024;12;39173900;423;0,960;159,47;7,03;1,67;168,17
2024;12;39173900;424;1062,620;6868,88;306,58;13,81;7189,27
2024;12;39173900;426;118,110;1892,30;2,85;5,30;1900,45
2024;12;39173900;427;1411,220;35685,18;107,05;42,63;35834,86
2024;12;39173900;429;39,710;9294,73;169,99;41,48;9506,20
2024;12;39173900;430;4,400;4398,57;151,18;24,18;4573,93
2024;12;39173900;436;3369,680;51207,21;1490,68;26,42;52724,31
2024;12;39173900;438;1647,660;41856,47;1492,35;162,77;43511,59
2024;12;39173900;440;0,650;16,16;0,30;0,01;16,47
2024;12;39173900;446;0,570;12,47;0,17;0,03;12,67
2024;12;39173900;451;21,870;1858,74;257,74;15,47;2131,95
2024;12;39173900;454;0,930;316,32;4,86;0,36;321,54
2024;12;39173900;501;0,050;8,73;0,25;0,09;9,07
2024;12;39173900;504;41,460;2563,02;964,66;17,65;3545,33
2024;12;39174010;310;145,300;10241,06;1250,52;114,87;11606,45
2024;12;39174010;407;0,140;7,29;0,14;0,00;7,43
2024;12;39174010;412;1,250;59,76;1,13;0,61;61,50
2024;12;39174010;414;119,850;1470,04;2,12;0,74;1472,90
2024;12;39174010;417;0,210;12,45;4,06;0,17;16,68
2024;12;39174010;438;5,800;374,87;65,13;4,26;444,26
2024;12;39174090;141;6,070;2962,60;148,18;31,29;3142,07
2024;12;39174090;203;84580,950;404985,45;15942,29;2922,78;423850,52
2024;12;39174090;204;3279,860;52286,08;4628,37;46,74;56961,19
2024;12;39174090;208;9949,960;99623,55;9523,43;2124,36;111271,34
2024;12;39174090;212;16079,080;165431,33;9120,19;817,03;175368,55
2024;12;39174090;218;42,590;1649,25;50,34;13,68;1713,27
2024;12;39174090;222;3534,440;19266,92;2433,04;217,01;21916,97
2024;12;39174090;309;257,490;9528,78;1475,65;97,58;11102,01
2024;12;39174090;310;107376,370;469734,49;51638,26;3809,76;525182,51
2024;12;39174090;313;298,270;8251,27;84,93;42,17;8378,37
2024;12;39174090;315;1787,450;29539,69;935,94;150,25;30625,88
2024;12;39174090;319;3222,160;59969,54;2690,32;615,40;63275,26
2024;12;39174090;320;668,190;31117,89;614,39;308,12;32040,40
2024;12;39174090;333;48,510;4610,00;101,44;37,66;4749,10
2024;12;39174090;335;7,650;939,08;69,72;5,05;1013,85
2024;12;39174090;405;38,830;892,41;55,43;0,21;948,05
2024;12;39174090;406;27,300;3276,03;120,54;9,73;3406,30
2024;12;39174090;407;1,310;45,30;0,87;0,03;46,20
2024;12;39174090;410;2960,640;32350,15;7659,27;591,48;40600,90
2024;12;39174090;411;2,160;173,57;1,60;1,71;176,88
2024;12;39174090;412;482,880;5320,37;2715,51;21,94;8057,82
2024;12;39174090;414;206,900;3356,66;107,99;4,33;3468,98
2024;12;39174090;415;0,060;28,54;0,32;0,29;29,15
2024;12;39174090;417;12400,800;112103,29;4488,89;947,87;117540,05
2024;12;39174090;422;75,320;1127,29;18,56;2,99;1148,84
2024;12;39174090;424;8,830;122,93;2,27;0,46;125,66
2024;12;39174090;426;496,270;44078,23;897,74;209,98;45185,95
2024;12;39174090;429;15,850;2206,02;39,08;6,27;2251,37
2024;12;39174090;430;4441,000;64790,52;737,38;654,69;66182,59
2024;12;39174090;435;210,000;1382,24;2765,38;20,74;4168,36
2024;12;39174090;436;79,930;5701,75;1233,96;66,25;7001,96
2024;12;39174090;438;4040,200;64611,71;28367,27;486,21;93465,19
2024;12;39174090;451;4,150;282,27;16,80;1,49;300,56
2024;12;39181000;203;412,420;13385,64;537,90;138,20;14061,74
2024;12;39181000;205;10625,530;54230,98;2436,52;275,57;56943,07
2024;12;39181000;212;994,030;22209,15;1746,82;85,11;24041,08
2024;12;39181000;218;131,230;1534,05;699,23;1,12;2234,40
2024;12;39181000;309;100100,000;98584,00;29553,20;905,73;129042,93
2024;12;39181000;310;1358118,830;1140831,74;292928,97;8962,57;1442723,28
2024;12;39181000;335;690,000;4962,68;336,30;26,01;5324,99
2024;12;39181000;406;10784,130;26940,48;526,88;82,41;27549,77
2024;12;39181000;412;3752,000;20800,00;557,57;70,13;21427,70
2024;12;39181000;414;351,000;781,20;2619,57;7,81;3408,58
2024;12;39181000;423;1430,270;22312,73;2097,71;220,55;24630,99
2024;12;39181000;426;20222,800;48474,23;744,46;974,25;50192,94
2024;12;39181000;429;6278,570;15877,90;360,99;81,60;16320,49
2024;12;39181000;438;3632,000;17180,00;460,53;57,93;17698,46
2024;12;39189000;203;45,900;2179,43;132,82;2,31;2314,56
2024;12;39189000;212;1164,880;36005,30;816,41;36,81;36858,52
2024;12;39189000;310;436071,660;591625,17;155638,62;5844,72;753108,51
2024;12;39189000;315;90,500;1227,00;229,92;14,74;1471,66
2024;12;39189000;429;0,210;15,87;0,13;0,05;16,05
2024;12;39189000;501;103,430;3027,36;3,17;2,64;3033,17
2024;12;39191010;203;100513,800;455789,82;28539,79;1350,61;485680,22
2024;12;39191010;204;23699,280;86568,89;3234,25;386,88;90190,02
2024;12;39191010;205;150,660;715,01;9,56;0,07;724,64
2024;12;39191010;212;46,580;1187,04;39,54;3,06;1229,64
2024;12;39191010;310;606979,940;975928,65;189302,03;6697,88;1171928,56
2024;12;39191010;316;19,680;300,23;33,07;1,52;334,82
2024;12;39191010;319;1,800;150,00;109,87;2,60;262,47
2024;12;39191010;320;429,470;6498,65;837,94;15,69;7352,28
2024;12;39191010;331;12615,750;28962,36;6095,25;96,39;35154,00
2024;12;39191010;335;29,190;255,12;55,38;3,07;313,57
2024;12;39191010;413;4665,550;14094,17;792,92;70,10;14957,19
2024;12;39191010;417;3229,180;45205,89;954,64;461,63;46622,16
2024;12;39191010;426;369,000;28729,13;44,97;284,05;29058,15
2024;12;39191010;438;10,640;254,10;20,29;2,72;277,11
2024;12;39191020;203;817,790;27546,13;1764,36;64,68;29375,17
2024;12;39191020;212;3385,990;66254,79;1180,63;129,16;67564,58
2024;12;39191020;309;0,210;2,92;0,59;0,04;3,55
2024;12;39191020;310;98265,070;317919,56;46039,39;2455,61;366414,56
2024;12;39191020;313;10879,700;76066,25;2622,88;766,35;79455,48
2024;12;39191020;315;0,090;0,72;0,06;0,00;0,78
2024;12;39191020;320;24,600;1038,14;9,23;1,94;1049,31
2024;12;39191020;335;6,730;120,00;53,22;1,20;174,42
2024;12;39191020;412;6,000;111,38;63,30;0,88;175,56
2024;12;39191020;417;4028,550;25626,22;493,80;171,55;26291,57
2024;12;39191020;438;2322,140;32581,18;515,52;261,87;33358,57
2024;12;39191090;203;776,480;29223,91;4761,79;105,39;34091,09
2024;12;39191090;204;531,900;18450,68;988,10;192,45;19631,23
2024;12;39191090;205;108,900;313,44;59,81;3,73;376,98
2024;12;39191090;212;5084,080;337046,85;4780,88;770,81;342598,54
2024;12;39191090;309;222,960;9141,86;316,56;93,79;9552,21
2024;12;39191090;310;52349,660;210070,39;21210,49;1242,85;232523,73
2024;12;39191090;313;434,040;15269,91;2858,65;173,77;18302,33
2024;12;39191090;316;275,180;23502,48;175,36;236,78;23914,62
2024;12;39191090;320;343,040;7927,85;331,79;10,28;8269,92
2024;12;39191090;326;0,840;14,05;1,83;0,16;16,04
2024;12;39191090;335;15,490;236,00;20,22;0,35;256,57
2024;12;39191090;337;52,140;2021,74;82,01;26,92;2130,67
2024;12;39191090;405;491,000;47410,80;4496,25;256,00;52163,05
2024;12;39191090;406;1,940;283,20;0,52;2,68;286,40
2024;12;39191090;410;52,610;398,79;2,00;0,46;401,25
2024;12;39191090;412;580,170;49740,00;145,89;77,50;49963,39
2024;12;39191090;415;14,900;2511,06;476,96;41,96;3029,98
2024;12;39191090;417;93,710;1712,55;800,69;22,04;2535,28
2024;12;39191090;423;18,140;3800,58;368,23;19,08;4187,89
2024;12;39191090;424;45,300;1510,39;19,51;2,49;1532,39
2024;12;39191090;425;0,100;7,04;0,03;0,07;7,14
2024;12;39191090;430;0,040;3,85;0,11;0,05;4,01
2024;12;39191090;436;2071,000;10281,50;18160,07;261,41;28702,98
2024;12;39191090;438;1658,400;17210,56;269,69;95,80;17576,05
2024;12;39199010;203;154684,750;521104,63;26964,19;1682,74;549751,56
2024;12;39199010;205;12381,600;78041,45;977,26;7,88;79026,59
2024;12;39199010;212;10419,140;140069,54;3739,01;556,28;144364,83
2024;12;39199010;218;32,530;716,56;7,52;0,90;724,98
2024;12;39199010;309;25,390;459,44;34,46;1,66;495,56
2024;12;39199010;310;91017,060;161525,30;23438,13;999,05;185962,48
2024;12;39199010;313;22578,000;37643,00;7600,00;452,43;45695,43
2024;12;39199010;316;224,570;4067,60;336,58;18,35;4422,53
2024;12;39199010;320;0,200;8,10;0,07;0,02;8,19
2024;12;39199010;333;0,190;56,53;12,86;0,69;70,08
2024;12;39199010;335;149,160;1125,00;31,53;2,13;1158,66
2024;12;39199010;411;5874,000;25717,74;412,62;268,11;26398,47
2024;12;39199010;412;87,420;1312,00;6,69;1,28;1319,97
2024;12;39199010;417;205,000;266,26;765,70;10,32;1042,28
2024;12;39199010;423;0,660;141,73;14,50;0,66;156,89
2024;12;39199010;425;1100,700;30893,34;1615,69;325,11;32834,14
2024;12;39199010;438;392,360;6934,68;9,99;3,49;6948,16
2024;12;39199020;200;0,070;0,96;0,05;0,00;1,01
2024;12;39199020;203;18715,180;331331,85;8759,12;573,55;340664,52
2024;12;39199020;204;9,820;1378,10;16,53;8,37;1403,00
2024;12;39199020;208;35323,000;140569,55;3600,00;36,05;144205,60
2024;12;39199020;212;4853,570;155726,93;8710,04;935,61;165372,58
2024;12;39199020;218;131,030;3051,14;52,17;3,67;3106,98
2024;12;39199020;291;486,000;116938,39;2529,60;59,75;119527,74
2024;12;39199020;309;10055,280;44486,79;4205,03;121,78;48813,60
2024;12;39199020;310;315260,540;785780,56;92496,11;5870,91;884147,58
2024;12;39199020;313;8,240;1400,63;9,53;14,10;1424,26
2024;12;39199020;315;0,030;18,47;0,21;0,11;18,79
2024;12;39199020;320;29,490;721,05;3,59;1,06;725,70
2024;12;39199020;335;1295,720;11602,12;2852,56;26,73;14481,41
2024;12;39199020;406;1738,000;34796,16;184,32;10,49;34990,97
2024;12;39199020;410;2,940;245,35;2,09;1,28;248,72
